REGION,SETTLEMENTDATE,TOTALDEMAND,RRP,PERIODTYPE
NSW1,2025/05/11 04:55:00,6181.21,57.01,TRADE
NSW1,2025/05/11 05:00:00,6201.5,57.01,TRADE
NSW1,2025/05/11 05:05:00,6145.63,55.72,TRADE
NSW1,2025/05/11 05:10:00,6237.48,57.01,TRADE
NSW1,2025/05/11 05:15:00,6272.18,57.01,TRADE
NSW1,2025/05/11 05:20:00,6308.69,62,TRADE
NSW1,2025/05/11 05:25:00,6283.38,57.01,TRADE
NSW1,2025/05/11 05:30:00,6215.44,57.01,TRADE
NSW1,2025/05/11 05:35:00,6301.9,57.01,TRADE
NSW1,2025/05/11 05:40:00,6282.98,57.01,TRADE
NSW1,2025/05/11 05:45:00,6296.54,61.17,TRADE
NSW1,2025/05/11 05:50:00,6315.61,57.01,TRADE
NSW1,2025/05/11 05:55:00,6235.67,61.19,TRADE
NSW1,2025/05/11 06:00:00,6287.3,60.98,TRADE
NSW1,2025/05/11 06:05:00,6354.13,61.94,TRADE
NSW1,2025/05/11 06:10:00,6444.31,73.53,TRADE
NSW1,2025/05/11 06:15:00,6488.56,74.80,TRADE
NSW1,2025/05/11 06:20:00,6485.71,76.59,TRADE
NSW1,2025/05/11 06:25:00,6530.06,76.21,TRADE
NSW1,2025/05/11 06:30:00,6564.63,84.67,TRADE
NSW1,2025/05/11 06:35:00,6584.45,79.19,TRADE
NSW1,2025/05/11 06:40:00,6508.53,79.24,TRADE
NSW1,2025/05/11 06:45:00,6590.2,91.59,TRADE
NSW1,2025/05/11 06:50:00,6621.23,91.90,TRADE
NSW1,2025/05/11 06:55:00,6656.32,95.18,TRADE
NSW1,2025/05/11 07:00:00,6704.01,98.05,TRADE
NSW1,2025/05/11 07:05:00,6699.11,86.88,TRADE
NSW1,2025/05/11 07:10:00,6754.47,106.64,TRADE
NSW1,2025/05/11 07:15:00,6773.74,88.40,TRADE
NSW1,2025/05/11 07:20:00,6814.25,76.80,TRADE
NSW1,2025/05/11 07:25:00,6787.88,76.80,TRADE
NSW1,2025/05/11 07:30:00,6804.33,71.93,TRADE
NSW1,2025/05/11 07:35:00,6713.94,68.25,TRADE
NSW1,2025/05/11 07:40:00,6777.51,68.72,TRADE
NSW1,2025/05/11 07:45:00,6736.17,68.19,TRADE
NSW1,2025/05/11 07:50:00,6804.31,68.20,TRADE
NSW1,2025/05/11 07:55:00,6770.11,66.60,TRADE
NSW1,2025/05/11 08:00:00,6735.84,37.32,TRADE
NSW1,2025/05/11 08:05:00,6754.3,50.05,TRADE
NSW1,2025/05/11 08:10:00,6758.12,38.19,TRADE
NSW1,2025/05/11 08:15:00,6693.38,35.88,TRADE
NSW1,2025/05/11 08:20:00,6712.84,21.55,TRADE
NSW1,2025/05/11 08:25:00,6647.93,0,TRADE
NSW1,2025/05/11 08:30:00,6641.49,0,TRADE
NSW1,2025/05/11 08:35:00,6597.03,0,TRADE
NSW1,2025/05/11 08:40:00,6583.04,9.71,TRADE
NSW1,2025/05/11 08:45:00,6564.93,0.01,TRADE
NSW1,2025/05/11 08:50:00,6573.54,0.01,TRADE
NSW1,2025/05/11 08:55:00,6551.2,0,TRADE
NSW1,2025/05/11 09:00:00,6554.15,0,TRADE
NSW1,2025/05/11 09:05:00,6609.99,0.01,TRADE
NSW1,2025/05/11 09:10:00,6585.14,9.99,TRADE
NSW1,2025/05/11 09:15:00,6559.17,9.99,TRADE
NSW1,2025/05/11 09:20:00,6585.1,20.04,TRADE
NSW1,2025/05/11 09:25:00,6526.68,9.99,TRADE
NSW1,2025/05/11 09:30:00,6422.01,0.01,TRADE
NSW1,2025/05/11 09:35:00,6431.19,10,TRADE
NSW1,2025/05/11 09:40:00,6333.7,22.81,TRADE
NSW1,2025/05/11 09:45:00,6273.23,9.99,TRADE
NSW1,2025/05/11 09:50:00,6184.04,9.99,TRADE
NSW1,2025/05/11 09:55:00,6220.6,9.99,TRADE
NSW1,2025/05/11 10:00:00,6097.22,0.01,TRADE
NSW1,2025/05/11 10:05:00,6071.05,9.99,TRADE
NSW1,2025/05/11 10:10:00,6148.92,10.35,TRADE
NSW1,2025/05/11 10:15:00,6068.2,9.99,TRADE
NSW1,2025/05/11 10:20:00,6079.45,9.99,TRADE
NSW1,2025/05/11 10:25:00,6034.56,9.99,TRADE
NSW1,2025/05/11 10:30:00,6040.89,0.01,TRADE
NSW1,2025/05/11 10:35:00,5965.08,0.01,TRADE
NSW1,2025/05/11 10:40:00,6037.7,21.43,TRADE
NSW1,2025/05/11 10:45:00,5985.5,9.99,TRADE
NSW1,2025/05/11 10:50:00,5917.32,14.98,TRADE
NSW1,2025/05/11 10:55:00,5831.7,0,TRADE
NSW1,2025/05/11 11:00:00,5910.23,14.98,TRADE
NSW1,2025/05/11 11:05:00,5888.02,9.99,TRADE
NSW1,2025/05/11 11:10:00,6034.02,11.09,TRADE
NSW1,2025/05/11 11:15:00,5964.37,10.88,TRADE
NSW1,2025/05/11 11:20:00,6033.72,10.19,TRADE
NSW1,2025/05/11 11:25:00,6081.4,29.75,TRADE
NSW1,2025/05/11 11:30:00,6156.26,9.99,TRADE
NSW1,2025/05/11 11:35:00,6227.85,9.99,TRADE
NSW1,2025/05/11 11:40:00,6208.5,18.23,TRADE
NSW1,2025/05/11 11:45:00,6123.52,26.39,TRADE
NSW1,2025/05/11 11:50:00,6203.49,21.99,TRADE
NSW1,2025/05/11 11:55:00,6322.57,25.40,TRADE
NSW1,2025/05/11 12:00:00,6263.55,23.77,TRADE
NSW1,2025/05/11 12:05:00,6325.81,22.44,TRADE
NSW1,2025/05/11 12:10:00,6341.01,25.35,TRADE
NSW1,2025/05/11 12:15:00,6363.17,45,TRADE
NSW1,2025/05/11 12:20:00,6437.71,35.88,TRADE
NSW1,2025/05/11 12:25:00,6390.56,27.36,TRADE
NSW1,2025/05/11 12:30:00,6470.4,106.29,TRADE
NSW1,2025/05/11 12:35:00,6472.65,181.68,TRADE
NSW1,2025/05/11 12:40:00,6482.46,42.23,TRADE
NSW1,2025/05/11 12:45:00,6464.9,35.88,TRADE
NSW1,2025/05/11 12:50:00,6533.65,48.98,TRADE
NSW1,2025/05/11 12:55:00,6531.33,62.54,TRADE
NSW1,2025/05/11 13:00:00,6543.41,38.50,TRADE
NSW1,2025/05/11 13:05:00,6593.69,35.88,TRADE
NSW1,2025/05/11 13:10:00,6576.34,39.27,TRADE
NSW1,2025/05/11 13:15:00,6544.06,13.07,TRADE
NSW1,2025/05/11 13:20:00,6541.86,61.77,TRADE
NSW1,2025/05/11 13:25:00,6543.63,48.94,TRADE
NSW1,2025/05/11 13:30:00,6533.2,22.26,TRADE
NSW1,2025/05/11 13:35:00,6510.35,59.73,TRADE
NSW1,2025/05/11 13:40:00,6525.83,48.42,TRADE
NSW1,2025/05/11 13:45:00,6580.88,60.05,TRADE
NSW1,2025/05/11 13:50:00,6601.88,48.69,TRADE
NSW1,2025/05/11 13:55:00,6624.39,66.33,TRADE
NSW1,2025/05/11 14:00:00,6625.18,62.49,TRADE
NSW1,2025/05/11 14:05:00,6670.78,65.01,TRADE
NSW1,2025/05/11 14:10:00,6717.63,60.88,TRADE
NSW1,2025/05/11 14:15:00,6766.69,64.86,TRADE
NSW1,2025/05/11 14:20:00,6710.71,56.89,TRADE
NSW1,2025/05/11 14:25:00,6785.76,65.01,TRADE
NSW1,2025/05/11 14:30:00,6814.83,65.01,TRADE
NSW1,2025/05/11 14:35:00,6821.06,81.54,TRADE
NSW1,2025/05/11 14:40:00,6878.36,76.69,TRADE
NSW1,2025/05/11 14:45:00,6868.76,46.76,TRADE
NSW1,2025/05/11 14:50:00,6935.16,75.62,TRADE
NSW1,2025/05/11 14:55:00,7015.35,75.96,TRADE
NSW1,2025/05/11 15:00:00,6981.48,55.70,TRADE
NSW1,2025/05/11 15:05:00,7084.03,51.51,TRADE
NSW1,2025/05/11 15:10:00,7192.2,54.56,TRADE
NSW1,2025/05/11 15:15:00,7154.44,43.36,TRADE
NSW1,2025/05/11 15:20:00,7189.48,65.01,TRADE
NSW1,2025/05/11 15:25:00,7255.75,78.58,TRADE
NSW1,2025/05/11 15:30:00,7315.27,65.01,TRADE
NSW1,2025/05/11 15:35:00,7401.42,55.18,TRADE
NSW1,2025/05/11 15:40:00,7358.15,65.01,TRADE
NSW1,2025/05/11 15:45:00,7512.24,81.38,TRADE
NSW1,2025/05/11 15:50:00,7569.82,67.85,TRADE
NSW1,2025/05/11 15:55:00,7585.34,81.79,TRADE
NSW1,2025/05/11 16:00:00,7544.67,90.89,TRADE
NSW1,2025/05/11 16:05:00,7800.76,86.68,TRADE
NSW1,2025/05/11 16:10:00,7709.67,109.61,TRADE
NSW1,2025/05/11 16:15:00,7756.18,126.79,TRADE
NSW1,2025/05/11 16:20:00,7824.93,142.97,TRADE
NSW1,2025/05/11 16:25:00,7939.96,157.99,TRADE
NSW1,2025/05/11 16:30:00,7922.32,216.56,TRADE
NSW1,2025/05/11 16:35:00,7981.27,149.96,TRADE
NSW1,2025/05/11 16:40:00,8118.22,156.63,TRADE
NSW1,2025/05/11 16:45:00,8233.15,180.60,TRADE
NSW1,2025/05/11 16:50:00,8217.39,209.91,TRADE
NSW1,2025/05/11 16:55:00,8265.11,177.77,TRADE
NSW1,2025/05/11 17:00:00,8383.06,180.01,TRADE
NSW1,2025/05/11 17:05:00,8357.39,152.10,TRADE
NSW1,2025/05/11 17:10:00,8350.49,172.12,TRADE
NSW1,2025/05/11 17:15:00,8411.79,146.22,TRADE
NSW1,2025/05/11 17:20:00,8495.18,194.42,TRADE
NSW1,2025/05/11 17:25:00,8568.84,144.52,TRADE
NSW1,2025/05/11 17:30:00,8652.41,172.10,TRADE
NSW1,2025/05/11 17:35:00,8659.48,144.95,TRADE
NSW1,2025/05/11 17:40:00,8711.85,147.74,TRADE
NSW1,2025/05/11 17:45:00,8747.54,141.59,TRADE
NSW1,2025/05/11 17:50:00,8815.35,147.12,TRADE
NSW1,2025/05/11 17:55:00,8858.49,146.91,TRADE
NSW1,2025/05/11 18:00:00,8827.01,145.52,TRADE
NSW1,2025/05/11 18:05:00,8760.61,194.66,TRADE
NSW1,2025/05/11 18:10:00,8823.78,162.77,TRADE
NSW1,2025/05/11 18:15:00,8782.53,171.32,TRADE
NSW1,2025/05/11 18:20:00,8752.46,164,TRADE
NSW1,2025/05/11 18:25:00,8724,167.01,TRADE
NSW1,2025/05/11 18:30:00,8707.15,178.61,TRADE
NSW1,2025/05/11 18:35:00,8699.29,168.47,TRADE
NSW1,2025/05/11 18:40:00,8584.08,141.95,TRADE
NSW1,2025/05/11 18:45:00,8690.32,166.87,TRADE
NSW1,2025/05/11 18:50:00,8599.33,159.92,TRADE
NSW1,2025/05/11 18:55:00,8531.49,141.65,TRADE
NSW1,2025/05/11 19:00:00,8555.76,158.50,TRADE
NSW1,2025/05/11 19:05:00,8516.76,144.88,TRADE
NSW1,2025/05/11 19:10:00,8532.17,147.24,TRADE
NSW1,2025/05/11 19:15:00,8492.03,156.58,TRADE
NSW1,2025/05/11 19:20:00,8411.34,150.94,TRADE
NSW1,2025/05/11 19:25:00,8444.35,143.75,TRADE
NSW1,2025/05/11 19:30:00,8423.1,138.61,TRADE
NSW1,2025/05/11 19:35:00,8365.56,165.43,TRADE
NSW1,2025/05/11 19:40:00,8388.64,163.59,TRADE
NSW1,2025/05/11 19:45:00,8283.79,148.98,TRADE
NSW1,2025/05/11 19:50:00,8233.65,141.38,TRADE
NSW1,2025/05/11 19:55:00,8244.39,136.24,TRADE
NSW1,2025/05/11 20:00:00,8289.28,136.71,TRADE
NSW1,2025/05/11 20:05:00,8261.45,137.30,TRADE
NSW1,2025/05/11 20:10:00,8274.5,143.24,TRADE
NSW1,2025/05/11 20:15:00,8190.29,137.57,TRADE
NSW1,2025/05/11 20:20:00,8233.8,137.71,TRADE
NSW1,2025/05/11 20:25:00,8145.72,133.14,TRADE
NSW1,2025/05/11 20:30:00,8172.09,120,TRADE
NSW1,2025/05/11 20:35:00,8113.31,132.74,TRADE
NSW1,2025/05/11 20:40:00,8062,131.08,TRADE
NSW1,2025/05/11 20:45:00,8118.36,131.38,TRADE
NSW1,2025/05/11 20:50:00,8017.47,112.34,TRADE
NSW1,2025/05/11 20:55:00,7981.88,112.34,TRADE
NSW1,2025/05/11 21:00:00,7877.42,108.31,TRADE
NSW1,2025/05/11 21:05:00,8007.23,112.34,TRADE
NSW1,2025/05/11 21:10:00,7937.11,112.34,TRADE
NSW1,2025/05/11 21:15:00,7900.01,119.09,TRADE
NSW1,2025/05/11 21:20:00,7890.77,139.29,TRADE
NSW1,2025/05/11 21:25:00,7808.35,112.34,TRADE
NSW1,2025/05/11 21:30:00,7812.3,137.16,TRADE
NSW1,2025/05/11 21:35:00,7750.18,112.34,TRADE
NSW1,2025/05/11 21:40:00,7794.9,115.48,TRADE
NSW1,2025/05/11 21:45:00,7653.82,101.45,TRADE
NSW1,2025/05/11 21:50:00,7720.23,112.34,TRADE
NSW1,2025/05/11 21:55:00,7674.24,112.34,TRADE
NSW1,2025/05/11 22:00:00,7650.22,103.60,TRADE
NSW1,2025/05/11 22:05:00,7580.48,101.87,TRADE
NSW1,2025/05/11 22:10:00,7617.8,112.34,TRADE
NSW1,2025/05/11 22:15:00,7572.96,115.76,TRADE
NSW1,2025/05/11 22:20:00,7563.83,115.61,TRADE
NSW1,2025/05/11 22:25:00,7610.34,117.74,TRADE
NSW1,2025/05/11 22:30:00,7587.97,108.50,TRADE
NSW1,2025/05/11 22:35:00,7546.19,116.93,TRADE
NSW1,2025/05/11 22:40:00,7534.63,103.59,TRADE
NSW1,2025/05/11 22:45:00,7455.01,91.24,TRADE
NSW1,2025/05/11 22:50:00,7467.32,97.33,TRADE
NSW1,2025/05/11 22:55:00,7346,86.82,TRADE
NSW1,2025/05/11 23:00:00,7408.68,98.43,TRADE
NSW1,2025/05/11 23:05:00,7348.5,88.19,TRADE
NSW1,2025/05/11 23:10:00,7370.66,103.15,TRADE
NSW1,2025/05/11 23:15:00,7327.83,108.50,TRADE
NSW1,2025/05/11 23:20:00,7278.67,108.50,TRADE
NSW1,2025/05/11 23:25:00,7278.29,108.50,TRADE
NSW1,2025/05/11 23:30:00,7266.01,119.72,TRADE
NSW1,2025/05/11 23:35:00,7174.19,108.50,TRADE
NSW1,2025/05/11 23:40:00,7234.08,105.22,TRADE
NSW1,2025/05/11 23:45:00,7177.08,108.50,TRADE
NSW1,2025/05/11 23:50:00,7170.83,102.55,TRADE
NSW1,2025/05/11 23:55:00,7134.62,96.09,TRADE
NSW1,2025/05/12 00:00:00,7046.97,85.28,TRADE
